id	clr	W
k__Bacteria;p__Chloroflexi;c__[Thermobacula];o__[Thermobaculales];f__[Thermobaculaceae];g__Thermobaculum	2.749741189955434	12
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__;g__	3.8898754293952322	14
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Chlamydomonadaceae;g__Acutodesmus	2.7359575874849815	11
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	2.317094515589769	11
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;__	1.941835714527086	11
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88;f__;g__	1.8667266130264712	11
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88;f__;g__	4.1660175482229205	13
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10;f__;g__	0.7929779802217842	7
k__Bacteria;p__Firmicutes;__;__;__;__	4.987650433093251	14
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;__;__	0.16694637169744753	3
